,id,title,city,company,remote,experience,published,salary_from,salary_to,salary_currency,source,company_logo
47,https://solid.jobs/offer/440/avenga-etl-engineer,ETL Engineer,WARSZAWA,AVENGA,False,,2020-08-03,12000.0,16000.0,PLN,SOLIDJOBS,
48,https://solid.jobs/offer/349/avanga-analityk-systemowo-biznesowy,Analityk Systemowo-Biznesowy,WARSZAWA,AVANGA,False,,2020-07-09,18000.0,20100.0,PLN,SOLIDJOBS,
49,https://solid.jobs/offer/347/passionhr-qa-automation-engineer,QA Automation Engineer,KRAKÓW,PASSIONHR,False,,2020-07-09,14000.0,15120.0,PLN,SOLIDJOBS,
50,https://solid.jobs/offer/151/altkom-experts-administrator-infrastruktury-lan-wan-z-komponentami-firewall,Administrator Infrastruktury LAN WAN z komponentami Firewall,ŁÓDŹ,ALTKOM EXPERTS,False,,2020-05-08,13440.0,18480.0,PLN,SOLIDJOBS,
51,https://solid.jobs/offer/219/avenga-senior-android-developer,Senior Android Developer,WARSZAWA,AVENGA,False,,2020-06-08,16000.0,25000.0,PLN,SOLIDJOBS,
52,https://solid.jobs/offer/94/talentplace-pracownik-administracyjny-z-jniemieckim-i-angielskim,Pracownik administracyjny z j.niemieckim i angielskim,ŁÓDŹ,TALENTPLACE,False,,2020-04-07,5300.0,7000.0,PLN,SOLIDJOBS,
53,https://solid.jobs/offer/346/passionhr-software-engineerdotnet,.NET Software Engineer,KRAKÓW,PASSIONHR,False,,2020-07-09,8000.0,13000.0,PLN,SOLIDJOBS,
54,https://solid.jobs/offer/345/passionhr-backend-engineer,Java Backend Engineer,KRAKÓW,PASSIONHR,False,,2020-07-09,14000.0,15120.0,PLN,SOLIDJOBS,
55,https://solid.jobs/offer/150/neontri-senior-android-developer,Senior Android Developer,WARSZAWA,NEONTRI SP. Z O.O.,False,,2020-05-08,11000.0,18000.0,PLN,SOLIDJOBS,
56,https://solid.jobs/offer/149/neontri-senior-android-developertech-lead,Senior Android Developer/Tech Lead,WARSZAWA,NEONTRI SP. Z O.O.,False,,2020-05-08,18000.0,20000.0,PLN,SOLIDJOBS,
57,https://solid.jobs/offer/218/avenga-frontend-developer-javascript,JavaScript Frontend Developer,GDAŃSK,AVENGA,False,,2020-06-08,10000.0,16000.0,PLN,SOLIDJOBS,
58,https://solid.jobs/offer/344/donkey-crew-last-oasis-gameplay-programmer,Last Oasis Gameplay Programmer,WROCŁAW,DONKEY CREW,False,,2020-07-09,10000.0,18000.0,PLN,SOLIDJOBS,
59,https://solid.jobs/offer/343/donkey-crew-senior-postgresql-database-administrator,Senior PostgreSQL Database Administrator,WROCŁAW,DONKEY CREW,False,,2020-07-09,10000.0,18000.0,PLN,SOLIDJOBS,
60,https://solid.jobs/offer/217/landingi-php-developer,PHP Developer,KATOWICE,LANDINGI  SP. Z O.O.,False,,2020-06-08,7000.0,9000.0,PLN,SOLIDJOBS,
61,https://solid.jobs/offer/329/codesushi-front-end-developer-remote,Front-End Developer (remote),KRAKÓW,CODESUSHI,True,,2020-07-03,6000.0,13000.0,PLN,SOLIDJOBS,
62,https://solid.jobs/offer/148/ithouse-front-end-developer-angular,Front-end Developer (Angular),WARSZAWA,ITHOUSE,False,,2020-05-07,11000.0,13000.0,PLN,SOLIDJOBS,
63,https://solid.jobs/offer/89/taptalent-java-developer,Java Developer,WROCŁAW,TAP.TALENT,False,,2020-04-06,10000.0,17000.0,PLN,SOLIDJOBS,
64,https://solid.jobs/offer/88/sii-devops-engineer,DevOps Engineer,WARSZAWA,SII SP. Z O.O.,False,,2020-04-06,16000.0,24000.0,PLN,SOLIDJOBS,
65,https://solid.jobs/offer/87/sii-front-end-developer,Front-end Developer,WARSZAWA,SII SP. Z O.O.,False,,2020-04-06,16000.0,22000.0,PLN,SOLIDJOBS,
66,https://solid.jobs/offer/86/sii-python-developer,Python Developer,WARSZAWA,SII SP. Z O.O.,False,,2020-04-06,14000.0,20000.0,PLN,SOLIDJOBS,
67,https://solid.jobs/offer/24/acaisoft-midsenior-golang-developer,Mid/Senior Golang Developer,WARSZAWA,ACAISOFT,True,,2020-03-06,10000.0,16000.0,PLN,SOLIDJOBS,
68,https://solid.jobs/offer/85/exioo-senior-java-developer,Senior Java Developer,WARSZAWA,EXIOO,False,,2020-04-06,15000.0,25000.0,PLN,SOLIDJOBS,
69,https://solid.jobs/offer/342/hr-xperience-full-stack-web-developer,Full stack Web Developer,RETTENBACH,HR XPERIENCE,True,,2020-07-08,26409.0,30811.0,PLN,SOLIDJOBS,
70,https://solid.jobs/offer/208/applica-architekt-systemowy,Architekt Systemowy,WARSZAWA,APPLICA SP. Z O.O.,False,,2020-06-02,17000.0,19000.0,PLN,SOLIDJOBS,
71,https://solid.jobs/offer/207/applica-senior-backend-developer,Senior Backend Developer,WARSZAWA,APPLICA SP. Z O.O.,False,,2020-06-02,16000.0,18000.0,PLN,SOLIDJOBS,
72,https://solid.jobs/offer/206/applica-python-expert,Python Expert,WARSZAWA,APPLICA SP. Z O.O.,False,,2020-06-02,15000.0,20000.0,PLN,SOLIDJOBS,
73,https://solid.jobs/offer/205/applica-senior-devops-engineer,Senior DevOps Engineer,WARSZAWA,APPLICA SP. Z O.O.,False,,2020-06-02,16000.0,18000.0,PLN,SOLIDJOBS,
74,https://solid.jobs/offer/327/mettler-toledo-data-center-virtualization-expert,Data Center Virtualization Expert,WARSZAWA,METTLER TOLEDO,False,,2020-07-02,14000.0,20000.0,PLN,SOLIDJOBS,
